12	6829	107	6660	5867	8538	786	4706	7614	3333	2478	7368	2443	
12	3228	4222	5453	3017	9003	6270	9289	6219	7634	8333	4600	7254	
12	6901	9657	8106	984	4722	6828	3851	2136	4378	733	6068	4269	
12	4993	7778	4420	6135	7970	6648	5663	618	6725	1046	1396	2528	
12	4359	7963	2915	6621	9632	3098	8847	695	1167	5341	8127	4948	
12	8506	6591	6948	2021	5509	8087	3089	9667	738	2925	769	1115	
12	8244	1503	5528	5056	1405	5093	1658	3955	8333	5917	4600	3256	
12	5001	7908	904	9240	4249	1120	725	5605	7730	2369	197	7335	
12	9591	7327	9144	7747	7469	3468	3519	5646	2875	7503	6828	2678	
12	6243	866	973	1781	9426	4516	7825	5529	4413	3538	4396	222	
12	1760	3279	7070	1805	4546	8141	6170	416	4302	654	603	4299	
12	8641	7264	6414	6820	2318	3452	7037	7570	5581	2185	204	8376	
12	210	5158	8234	8721	2796	266	7353	4318	2772	8048	7013	2937	
12	6380	5798	1742	200	4072	4395	1377	5733	7393	2727	7682	9515	
12	703	5317	9682	6113	5248	6869	8802	9422	8413	5630	4685	5748	
12	3011	7546	2779	7873	2756	1272	2199	6749	8855	6271	6426	2263	
12	9296	8271	7825	9674	954	9426	4352	6472	6855	469	1502	5858	
12	5369	91	6268	7478	7211	510	8684	5414	3829	3019	2104	4704	
12	9594	1520	5367	6422	9316	8591	1516	8829	2484	4611	2140	2757	
12	6661	9268	9308	3605	4576	9257	5902	1426	1162	6418	8252	3398	
12	9637	476	2600	4924	1828	1921	9061	3794	2348	6763	7042	1348	
12	2561	9934	8160	299	2994	8400	827	9338	2238	9296	9426	104	
12	2020	9884	3795	8706	8708	5521	7899	3447	8134	2087	1170	5361	
12	8100	1487	5575	2417	8345	3396	6625	7128	8813	652	5375	2172	
12	3708	3276	8970	9064	7173	2076	3559	1284	2251	1371	3769	9492	
12	7411	9200	3688	1311	18	1827	5711	9031	6615	816	4916	1296	
12	9738	4219	5371	6566	3274	7515	5009	1030	4513	9009	1483	1802	
12	2665	4960	7957	9704	5920	2176	7180	1650	431	6641	840	8659	
12	7293	992	613	1789	4187	1002	3972	9528	4602	9561	8560	8579	
12	937	7050	1912	1457	6072	2409	6253	7537	8672	7017	6581	1362	
12	385	4889	5921	4530	2670	5205	7344	5836	9439	1547	8843	2166	
12	503	8923	2860	717	6437	2091	1686	1786	8456	2285	3643	2837	
12	3624	7051	6716	5994	175	1741	1323	8718	1880	7915	4726	4657	
12	5076	3780	6735	4456	8806	5428	7252	9607	2563	290	3906	8387	
12	9940	2145	4456	3023	9324	8209	9526	5425	4357	5333	6548	1123	
12	5896	9658	4268	8926	9789	8549	5117	609	5612	877	3550	4279	
12	6910	7243	7715	8361	353	4348	712	8885	8177	5624	9330	4576	
12	8699	7942	9640	6385	5872	3344	8677	1154	5511	1339	5922	1725	
12	8105	9096	9011	8612	685	7824	3147	4585	2495	8176	2403	9836	
12	5785	5865	927	1430	3977	6104	4639	5754	5150	4599	57	6797	
12	788	6826	9142	1059	9021	4471	3895	8332	1758	8612	7959	5834	
12	4318	922	3289	6219	3228	625	1813	5710	5298	8401	1101	7878	
12	6712	7618	9015	438	6993	2667	5254	7382	683	7723	690	4151	
12	3772	1880	6609	6718	8149	1501	6391	1226	1750	4085	7602	2749	
12	8390	376	4263	6724	8074	6610	9754	6160	2521	6137	1518	4786	
12	9295	5683	8278	948	3334	3756	8805	4945	2013	4612	512	5141	
12	1435	6435	7161	2476	8840	2275	6507	6785	1355	7224	635	1483	
12	1769	1161	9071	312	3889	8915	6378	1497	7067	5220	5027	4772	
12	8688	4374	4934	4429	4895	8963	2092	268	8831	6507	8649	6268	
12	6027	4587	5333	5177	7735	9607	537	119	3170	793	8730	9672	
12	6176	711	1857	2364	4939	8281	5760	3795	6296	3683	4166	5185	
12	5529	954	5669	1502	3225	866	5882	8862	222	9338	1831	7371	
12	3870	5491	8793	7007	4546	6577	6806	7681	2335	8237	4461	23	
12	8823	7264	55	3019	2840	3620	8147	6268	695	1669	3829	9273	
12	9853	7593	4498	1646	4905	8632	6288	3975	1309	6460	9054	6464	
12	4817	9780	1944	8177	5120	1162	8716	2327	7041	2330	3293	321	
12	1939	8810	7919	4558	7281	772	3196	6275	8803	5542	5937	4840	
12	8514	591	7575	253	8430	2476	3462	5660	3442	14	9672	1538	
12	5202	7067	4820	2037	8753	3971	537	2119	7395	5020	5950	9525	
12	2968	365	9496	6022	2255	6851	5891	995	6120	2470	9377	5970	
12	1882	5926	5842	9875	9006	6524	243	7357	5096	3264	3392	7275	
12	8212	7232	7189	8324	1243	8459	6765	520	8072	1829	4196	4830	
12	7059	3656	732	1052	7699	953	6614	9903	6427	4417	3949	4479	
12	6786	8723	1580	9835	410	3397	3972	6328	1916	3392	8678	1085	
12	5400	9847	7483	4072	7682	6637	1400	9189	5971	7774	6065	4004	
12	8075	7237	3442	4695	7282	4808	6877	8859	1391	8233	5721	6785	
12	1727	8140	827	7924	59	2561	6055	5631	9467	4575	973	9338	
12	3561	4108	8596	2867	8050	6007	1288	9913	7370	5341	8867	2093	
12	1757	1147	1813	4878	1699	5830	7584	6086	5664	8714	1344	9925	
12	5718	6660	785	6703	3333	8443	347	6740	2451	8874	4236	9857	
12	2692	7812	8598	8111	4564	6963	8558	7879	6508	1876	7315	8603	
12	5388	3890	3974	1109	6496	5872	3614	4974	6631	140	7184	4731	
12	625	772	6742	6992	2911	9354	1199	1105	5181	2750	8259	8002	
12	6301	188	6329	3603	8659	5191	3591	7440	7838	3894	4199	8905	
12	1431	5647	8724	9283	4160	7435	4969	8654	468	3390	3343	8622	
12	7733	6591	8764	6966	3008	9778	2179	1989	2418	1394	461	6748	
12	3232	2985	9943	6033	1412	2527	6860	9348	2481	5047	7595	4645	
12	5379	9815	8566	4512	3971	6257	1605	128	5207	8915	5065	4137	
12	5824	6589	7289	8949	5498	1665	4596	315	9524	7185	3152	3438	
12	9269	3310	7465	1760	8820	9114	2554	6777	4394	6637	5021	794	
12	6196	8542	8753	2061	3170	2525	537	5628	7519	966	1117	3875	
12	2924	3709	87	9501	1437	3492	3541	6295	9817	4587	8459	4239	
12	2088	5040	1954	2270	3829	7831	1655	9282	9615	678	7819	5425	
12	2818	1508	6959	4104	7881	6698	4581	7063	6985	4345	9065	4095	
12	9918	1396	6073	2840	6906	4614	3829	9401	9344	6725	1026	1393	
12	5151	9533	3651	5534	7145	6901	40	474	5304	9657	7417	3888	
12	1936	1878	890	1527	6578	6085	3011	7332	2211	6929	8903	7354	
12	318	5390	1033	7188	4223	6139	691	7815	9705	4601	770	6757	
12	9339	3700	5948	2837	7647	1163	6211	386	8240	1568	4371	4544	
12	4892	1852	3497	4093	9905	671	4074	3881	4811	6857	6692	3865	
12	3971	247	6257	2338	2033	2673	760	9728	9815	2037	6384	5202	
12	676	5907	6979	2313	9427	8458	499	96	4137	551	8942	9137	
12	5350	5356	5446	7492	9489	4318	266	4556	9680	9837	9995	9614	
12	6174	4802	4528	9009	6493	5660	8954	6268	2029	2899	7535	9	
12	2450	6128	419	4464	6510	4406	6366	5778	7702	2657	2107	6928	
12	8001	3307	3445	3665	1476	6374	3534	549	3362	4109	7057	469	
12	6903	6946	7366	4835	9865	8358	7891	4010	1463	6261	3575	9613	
12	5002	5860	1825	531	5516	3531	9227	6765	7380	1532	1680	42	
12	3829	291	302	3933	3666	7515	5142	1545	9416	8823	2546	8037	
12	9387	7811	6089	4075	1994	5760	7294	9958	6913	4012	5722	925	
12	4074	7373	1372	9265	2226	3358	5743	2201	2405	6055	4434	9560	
12	3816	1305	7784	9455	4213	8342	6189	663	8575	1398	562	3775	
12	1109	2865	6757	476	4945	7724	8470	9637	6631	9780	8805	2600	
12	6487	9320	5328	8171	2862	468	8625	8288	2493	679	6974	4418	
12	7518	4318	958	8721	7492	7919	7454	8174	625	3940	7286	1194	
12	2564	3137	6206	4303	7251	8132	6682	5821	3797	2544	392	6306	
12	733	2678	9697	703	6828	2941	480	7469	2415	8358	4470	5087	
12	9311	9096	6436	5083	857	5178	5021	6245	76	2096	2019	7675	
12	4530	5836	6389	6376	1753	7538	5921	6283	4975	8057	4710	7171	
12	3190	9966	5157	6437	6605	4525	2837	2326	6871	8804	8731	2757	
12	9537	3228	3009	3804	6977	2876	8994	39	9952	4318	79	5999	
12	7629	7932	2790	891	4314	6082	1840	6609	7733	6591	2428	361	
12	7437	2095	9125	6861	814	107	5769	9499	9394	5334	7010	3649	
12	9996	1311	5002	1243	7230	6943	3571	4852	8743	6830	9134	2894	
12	3314	4024	1927	4081	5872	3432	6993	7811	7580	3646	6413	4922	
12	8568	6081	4266	5316	253	7987	3404	4478	6421	3135	2987	2237	
12	7624	1930	3213	5961	165	5756	8069	4425	4225	4172	3331	500	
12	842	5939	8196	4582	3633	3283	4362	4101	9647	7507	8793	5214	
12	2518	5498	1786	8148	8401	8456	2911	4222	4596	8923	1720	439	
12	8559	5287	3499	3703	8605	3856	7748	972	5043	5306	9949	7544	
12	4510	6875	5686	4527	1008	6153	3386	9968	8344	7977	8443	9823	
12	9342	9463	599	282	9969	2504	2868	413	6564	3800	4509	8094	
12	1306	9484	2188	2149	5154	7119	8724	1252	8522	4160	6350	3833	
12	7317	3941	7792	3962	1506	2010	8280	9081	9682	8413	4689	7366	
12	4936	8024	7524	4625	857	4881	5782	1711	8101	294	9419	4585	
12	1664	2412	3830	7357	4352	6550	1372	7142	7022	608	6745	4168	
12	5658	4274	8727	4817	2792	4855	5120	2825	9893	7999	5683	4151	
12	7844	5389	5756	932	5433	7333	5961	9045	7033	1994	154	6819	
12	505	6665	2386	5150	8788	497	6925	3945	9584	1871	9257	8603	
12	5083	6826	9699	9011	145	7959	597	2432	7675	76	7070	928	
12	2941	1638	1670	9293	3426	5104	824	2861	4716	5617	9081	4292	
12	9107	8497	7585	2499	8262	8156	4776	1950	2985	6686	7030	8542	
12	9030	5499	9311	7523	219	7949	4580	5696	597	1422	371	811	
12	4735	1952	8148	7794	8828	386	6351	9316	8240	4281	2566	5599	
12	713	4902	225	7081	2172	5013	7596	2651	9028	7538	1513	8752	
12	5486	5066	710	2278	8443	8953	5942	2725	7437	672	7562	804	
12	4430	138	7373	5153	3513	8159	527	6056	9978	564	991	5302	
12	434	4977	4048	955	7390	2612	1588	4428	8626	652	7318	7344	
12	1816	4761	4631	6806	4104	8328	7156	5733	9949	3517	7726	9096	
12	5935	4134	5653	759	4027	1908	5361	5417	8708	4327	7361	8261	
12	4387	8994	4326	9060	364	696	7013	147	6219	7536	1656	6225	
12	1465	1681	6719	7987	7739	4465	1655	7387	6247	1683	3603	4645	
12	1364	3591	6907	1160	8050	5689	1355	1743	2867	6343	6723	9817	
12	8787	2350	7179	7991	4385	9150	6244	1123	8008	4637	9635	1646	
12	3609	4053	4843	5341	7611	4248	7307	4485	1784	7140	8979	6406	
12	9997	3802	9513	8908	1296	3299	7735	7982	7136	1572	7209	8390	
12	1903	7477	1303	1155	2011	5332	4154	3795	363	5003	5527	8367	
12	5976	5849	2006	4459	6557	3570	4903	935	8104	5043	3944	4684	
12	4206	5521	5003	9656	3365	5352	4069	5935	9149	7348	9342	7361	
12	5372	7681	4110	1298	9072	4064	3401	4100	3907	567	665	8152	
12	7838	111	8212	3591	8659	7987	9612	7440	7097	87	1209	6301	
12	2513	4694	6660	3333	3386	7283	4103	7852	1578	4510	5747	529	
12	5274	5730	8477	7278	2270	8337	6905	7487	3838	1874	33	1681	
12	4087	569	844	3448	7196	1714	6662	2979	3835	224	3837	905	
12	1988	5072	2484	5367	5173	1074	2860	6319	8325	6604	1973	1163	
12	9635	6460	1123	8957	4359	9575	8209	2563	5731	5384	2557	1284	
12	1275	219	9199	815	5203	257	8054	2094	4077	4582	1901	8635	
12	7504	8777	8966	5866	1190	2270	5279	1698	1859	4137	3192	7982	
12	878	2920	7382	9556	438	3153	2745	7088	4194	2385	4319	8221	
12	2849	4711	6680	6674	4800	6710	4618	1570	5913	6848	2786	7094	
12	5253	5826	8919	5917	1665	6845	5117	8856	5674	7719	6136	2772	
12	4689	1902	2010	161	1506	1974	3941	1748	5913	9613	1692	2918	
12	7774	5889	9098	9643	5273	2015	229	7071	6429	4072	7682	5822	
12	9125	6129	2386	1447	8699	5713	3385	1033	6483	814	6178	3216	
12	9359	1123	2882	7869	5815	7125	1678	5838	5369	7677	2557	8883	
12	9063	2501	3608	3210	4898	1969	7669	849	9034	5756	1172	6036	
12	2952	4801	2969	9962	7326	4823	7264	49	3452	376	7863	8641	
12	8252	7935	5360	4791	6152	2398	4011	6581	5700	4331	4481	9461	
12	3425	2643	2850	4098	8408	9868	4927	1531	9697	6946	4989	8466	
12	984	2488	9746	1054	5435	2777	240	3946	9305	1427	706	2459	
12	2185	5338	2183	7290	7237	6582	8115	6174	1734	7264	2625	9009	
12	3949	731	3477	4279	8949	9433	2772	3152	7263	3601	3190	8721	
12	2796	7274	9941	7402	6039	1147	50	3798	777	9854	674	8856	
12	1189	3014	2030	7105	8512	9317	7551	2333	8509	6869	3661	5206	
12	8396	6484	2441	6077	7747	2988	4259	3245	3501	1997	3773	2477	
12	5869	8220	3564	6602	9466	5123	9946	8427	7201	4433	7040	4852	
12	5333	983	3652	8806	312	2092	4772	9660	7252	9676	1932	3957	
12	3757	1975	3124	1973	5970	1568	6211	3931	1503	4544	6130	9264	
12	2551	9552	9835	7473	7531	5669	8052	4187	9476	1187	6855	1831	
12	9206	7342	4568	3261	2879	8773	4715	8621	9592	914	1000	7687	
12	9340	7643	6919	9637	7203	2600	7728	6002	1775	2426	7558	5835	
12	1422	9199	8780	371	907	4580	1275	8340	194	5479	8054	6429	
12	1167	9554	9238	7875	1440	2225	3098	2546	6533	3618	7867	934	
12	1707	1802	7252	8017	2292	3640	9607	6128	7363	5703	6507	4374	
12	5055	4441	866	3972	9520	9753	7825	5876	6012	973	4575	3956	
12	435	3005	5116	817	806	1920	9101	5589	7724	2732	2687	2890	
12	4087	7027	5405	7671	3835	569	4048	8843	1880	6061	4973	1714	
12	172	8125	8987	7538	1470	713	7596	5013	5608	8792	4872	7861	
12	11	9015	8200	4151	8177	1967	6222	1316	6712	8204	4070	8716	
12	6932	7469	1217	7801	9924	9919	647	8973	5183	6113	5630	733	
12	3036	8788	887	1261	814	1510	6856	9958	7305	4509	529	3800	
12	4110	5673	8839	5171	6344	5273	200	1136	7236	873	5805	5932	
12	6956	8944	4208	7099	6752	2427	7821	6181	1489	6904	8672	6266	
12	8474	1090	8121	2548	3734	6607	5485	6350	9981	2236	7435	8375	
12	1194	2907	7281	7106	3757	5554	3678	7454	734	9876	6022	6134	
12	9680	4335	7990	9535	5626	367	3987	1194	8803	8169	2970	9588	
12	5608	3376	8153	5505	3086	5013	1929	9785	2155	225	728	892	
12	6868	294	9685	3730	1136	4580	857	2019	8518	907	2297	9096	
12	1731	839	3419	4108	8684	3299	9950	1393	2192	8640	7140	5381	
12	9436	7897	4640	2729	7998	971	6335	8668	1287	4155	4566	8120	
12	8558	5352	1040	2920	6002	7558	8765	5765	6129	7315	8081	4375	
12	4405	5700	5942	3585	9823	9444	9553	965	1528	8420	8252	8890	
12	1054	4991	2488	6100	6844	6271	1527	2211	3948	8762	346	7944	
12	4218	5055	7426	2973	6559	7559	7616	5989	3600	737	1372	3418	
12	249	6597	7340	4262	3613	8707	8281	8969	8269	8894	9032	4141	
12	4028	6487	3821	2238	6461	6592	9129	98	4720	8380	3001	2053	
12	3508	8425	9881	6925	7709	5713	7253	5496	8603	854	1278	5511	
12	4554	2606	359	8594	2983	4288	3694	6296	5728	353	1776	4070	
12	5855	4077	1069	5037	4461	4362	1420	5021	4676	6453	7756	2019	
12	6441	3209	1640	128	1012	3884	2989	3971	2673	8779	8872	373	
12	9129	1677	5852	4813	620	4777	4139	518	9622	2547	9398	5319	
12	242	6187	4262	5944	1038	5511	9032	8969	497	5063	2480	5257	
12	3766	1753	6283	7103	6846	955	5994	2468	9877	6987	4861	5227	
12	3909	2314	9463	5358	4876	4700	2888	9813	3036	1633	918	5766	
12	5476	2872	4263	2315	5850	4489	3546	3693	290	2116	9549	5800	
12	7575	6928	14	4478	8568	2237	8220	6602	2111	419	4465	2141	
12	5041	3669	3183	1643	5232	2726	1990	7465	8217	7550	794	3470	
12	3786	5869	9466	4433	5910	1534	4169	4144	2038	7620	213	1311	
12	393	1141	5550	5201	6379	5063	4050	348	1170	325	3945	9334	
12	765	8540	3286	8835	8217	6434	744	2432	8620	4519	7883	8024	
12	9643	9098	2262	7804	366	2951	2024	4345	200	9534	2416	9536	
12	3480	1833	715	2227	9028	6983	4048	1799	3699	9992	8792	8909	
12	2447	4483	4708	7224	9246	7970	2185	510	1585	376	8743	7706	
12	1984	1806	5732	4681	6303	1597	1270	1753	6816	5006	5836	1750	
12	7563	6888	4464	2625	6928	3645	1601	2112	3687	2184	7831	2657	
12	4601	659	6165	8177	7294	4166	2330	9394	3216	3605	6740	2574	
12	3458	6520	6633	5382	1028	1451	2142	5756	5413	8314	7175	8729	
12	1574	343	3172	1199	5664	5448	9611	4251	365	8662	8714	9921	
12	6867	1415	2937	5684	8238	8856	9390	9995	7994	5350	3	5998	
12	338	9382	7812	6362	7015	2799	7715	8707	965	6317	8108	743	
12	3419	3498	86	7692	1646	1483	3920	7869	6073	7595	6617	9273	
12	3398	1911	6856	8251	8608	3649	3605	5015	359	5334	6841	412	
12	7783	948	3464	8636	4945	5278	7042	5094	7034	83	4440	7701	
12	9307	4064	9768	2526	2951	8071	9072	9408	4415	9629	3991	5214	
12	8565	9958	1421	7287	7722	8965	88	5550	2203	5760	4288	1261	
12	3460	9099	7184	5388	4576	1063	1191	2520	9780	269	5015	6140	
12	5652	6251	6099	7759	9314	483	7302	8288	2493	6012	1165	2994	
12	5917	9518	7699	6059	2772	6291	4279	3949	3477	4479	1658	8244	
12	5150	4639	2632	4118	8685	166	3646	6508	2760	6317	4337	7309	
12	7993	1126	2427	2020	965	4092	6474	6222	8252	7135	7899	1846	
12	5191	297	7930	4654	9712	8050	4995	7447	3767	4830	1634	180	
12	5018	847	9534	5733	8995	1488	2836	9098	9596	8332	2262	3703	
12	3452	8074	1739	8459	3541	6323	5242	4818	7642	2088	7264	7870	
12	5203	4077	4983	416	3790	5855	1751	4461	246	9011	1275	5018	
12	9342	3723	3800	370	159	529	887	9078	9972	5816	7587	4509	
12	4869	7577	3106	538	1828	1227	9732	27	5835	2368	1033	318	
12	1553	6880	6100	4991	5317	3990	3469	6113	1527	7279	5477	4255	
12	3067	4643	3346	7088	1911	5301	7980	7558	6763	5771	8651	4324	
12	2085	7745	3886	9762	6824	4490	205	8935	3616	9148	2442	2599	
12	5627	7751	6459	2749	332	1863	569	1394	7364	3835	3315	7027	
12	1370	2506	7778	9174	5552	4033	3710	3174	7425	9918	3933	3536	
12	8762	7354	7873	2832	3636	3336	4231	7111	7674	5268	9366	5560	
12	565	6119	2116	2471	5850	2528	3953	5890	742	6135	6964	6035	
12	2987	1672	7290	8037	6657	8390	136	8823	2363	91	376	8074	
12	6903	2807	9825	3727	9465	9079	7975	409	2678	6946	9412	7383	
12	9581	5024	8789	1642	8655	9715	5460	5241	7081	4951	7602	5794	
12	1136	235	6429	8129	6868	4936	4380	9368	3790	4658	4582	665	
12	8323	4519	1381	9647	1464	5037	4582	6186	6887	5155	6822	4882	
12	8400	7619	8742	4923	7473	9934	9426	59	6055	1239	827	9491	
12	9025	278	2734	1743	5925	5191	3975	1948	7930	6201	7594	565	
12	3140	625	4682	7492	5554	3149	8919	4217	9118	3111	772	2326	
12	2561	9426	7772	3981	59	9296	3264	2669	2994	6855	3392	5431	
12	9830	5687	961	6570	3972	783	3044	9835	866	4474	1515	7218	
12	1579	7656	868	7684	7022	2213	4352	2405	7057	6857	2053	7988	
12	3933	3492	2384	2313	2173	8096	2546	2831	136	1474	8035	9771	
12	5484	4085	6389	2244	4398	2355	1750	9655	8616	4867	9395	3587	
12	7747	46	3651	7406	212	2199	1682	4663	53	7436	7546	3820	
12	903	4415	3847	4582	3504	3247	6698	8861	8054	7507	7213	200	
12	3465	6607	4516	231	6415	4698	1187	9981	6542	9749	9209	8548	
12	2112	4465	7199	7504	6928	4164	6602	9416	4686	2677	419	1190	
12	1548	7446	4683	8105	6186	1076	76	2403	4130	9011	9595	4519	
12	7104	2093	1524	3419	268	8362	9102	5385	86	1589	3498	8688	
12	2636	7824	6429	1422	2592	2069	9647	9096	4697	6436	9595	3790	
12	8983	5713	1662	5321	8407	6381	7782	2257	938	8388	1836	6260	
12	2033	1161	4506	1497	1992	8882	5881	7062	3652	9541	4772	7598	
12	4310	5508	7014	4639	158	7797	870	5686	107	804	3230	1536	
12	8166	4778	6561	3744	5001	7717	3681	9670	5940	8113	1790	1427	
12	4284	9243	73	458	3509	832	451	9004	1438	5896	5528	2566	
12	2455	7677	8832	7653	1144	8583	742	2158	6539	5369	3047	202	
12	1618	7003	6796	913	6287	6826	7676	9011	3748	7959	9620	6722	
12	7955	8663	2898	7285	5432	1871	8788	691	1359	6011	6850	6757	
12	8707	5282	5128	7627	9328	1703	5589	1066	8599	7715	8676	2799	
12	1883	3968	9247	6512	9431	4725	1166	1196	3894	5365	4992	3687	
12	1551	2799	6475	4817	140	93	6631	7724	7184	2059	9780	273	
12	8282	1394	8792	713	3699	7866	9028	7926	4454	8125	5715	1844	
12	1882	4074	1283	9361	6945	1372	8066	4218	4441	1165	7530	6055	
12	3702	5814	9989	326	5760	2606	2090	9630	9295	8805	6581	6586	
12	6740	7410	8817	1126	3447	5550	7707	9848	5987	2020	497	5019	
12	7552	8805	7316	6881	5760	9141	3702	3725	5683	8992	1109	9989	
12	9434	5430	5186	2155	3837	7843	4048	6711	6551	1977	8658	851	
12	2091	503	4525	6693	1526	3643	7996	9166	3678	3743	5674	8923	
12	7878	3960	8479	3628	4297	2091	9389	5710	8508	2662	5213	7190	
12	6384	1402	7464	28	5233	3076	449	4144	7096	1435	6830	7408	
12	811	1889	9329	4768	5030	6170	6806	4546	2349	9065	3211	1624	
12	7751	287	5405	5057	6459	1841	2512	8465	403	1616	569	7915	
12	8087	3237	598	7639	5912	4561	5227	9984	7966	8771	2790	6931	
12	610	6906	7917	8640	6352	3610	2210	3503	4804	1593	1922	9429	
12	7506	4781	3150	4031	3848	7630	7675	622	31	1935	4769	1768	
12	8191	7762	5829	2203	6560	691	9760	6597	4262	9860	1359	1261	
12	1333	5133	3603	3894	5920	4772	111	6888	2251	5667	1354	7987	
12	267	2799	4337	6823	6362	8111	8707	7740	2739	4636	5902	7812	
12	8713	4206	3034	3795	4439	9284	2472	7451	7088	4437	4069	6763	
12	5484	1115	3089	259	6045	5648	6624	901	7390	6336	3480	2157	
12	5196	4204	8008	2350	401	3364	4346	9635	2264	4399	2675	2016	
12	2184	7869	4905	2831	7991	7030	493	2546	8694	7189	5461	6790	
12	1574	3172	6996	8591	5664	9060	5626	2073	1105	3867	6227	1656	
12	1869	1071	7954	2042	5049	4464	9500	1117	2251	1351	5628	1089	
12	6001	7398	6576	506	1339	3850	4794	4431	4570	9075	8773	1725	
12	1054	6848	6285	7417	984	2786	240	8113	7837	2488	8280	9657	
12	107	5769	5360	5718	6752	974	3334	1375	8962	6799	7993	4092	
12	5150	2784	1303	8034	256	8674	5012	4659	2590	5063	3508	5508	
12	6547	1833	960	7926	5794	5460	8087	9165	3414	4743	8045	6591	
12	4216	6819	8636	4392	2375	543	8407	5156	4945	9111	9499	9930	
12	4782	5549	6640	7107	8501	3909	5066	646	4599	3614	4	3846	
12	7860	7061	8938	8150	1937	8247	7435	4848	2934	866	379	3084	
12	7253	9380	1205	8252	2720	6763	4554	6214	3221	965	8673	1812	
12	9595	8059	5782	2648	4796	774	8079	6722	5232	8945	9199	1083	
12	9265	2289	4240	5763	3734	3491	583	4493	8548	1628	8622	5340	
12	1293	565	28	617	3026	3069	1402	2847	290	1992	6119	6632	
12	1989	3772	5510	4543	5921	956	3379	4889	6389	7219	9778	2961	
12	8879	9088	1069	6777	6245	1760	4362	4290	246	1630	1087	4983	
12	4554	1384	5015	4070	5388	3694	6763	8341	269	245	4784	4939	
12	577	5710	7492	2207	9060	9204	709	6219	9289	4623	718	6614	
12	738	7084	4086	2790	6718	642	6748	6625	5500	8087	8813	844	
12	8270	9347	9496	7719	6022	1526	9854	1658	7110	5664	3798	4442	
12	850	3432	6519	6349	1155	6132	6993	4640	184	8992	2736	2743	
12	6275	5937	8783	6579	8192	8317	7685	6779	9060	5830	9181	9931	
12	2470	9345	9354	1875	1574	1105	2911	7170	9377	9716	7115	772	
12	4031	258	3021	4567	7630	9098	4345	2416	5327	697	200	2592	
12	8169	7228	9680	7286	4335	36	6779	3987	1180	3940	6029	5735	
12	1422	371	5499	2800	8748	5074	5696	5043	1990	3470	170	3291	
12	8944	230	2427	6676	743	4084	2437	6066	7099	4261	3762	1489	
12	4790	282	5816	4834	8976	8144	2067	6238	3973	2224	4116	8361	
